time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230718:1511,1379.74,131.0,263.0,0.0,34.9,23.69,2.83,0.0
20230718:1611,1236.02,214.0,146.0,0.0,25.82,23.44,2.48,0.0
20230718:1711,723.56,144.0,88.0,0.0,16.78,23.31,2.21,0.0
20230718:1811,210.28,39.0,50.0,0.0,8.14,22.77,1.66,0.0
20230718:1911,0.0,0.0,0.0,0.0,0.0,21.73,1.59,0.0
20230718:2011,0.0,0.0,0.0,0.0,0.0,19.87,1.45,0.0
20230718:2111,0.0,0.0,0.0,0.0,0.0,18.49,1.24,0.0
20230718:2211,0.0,0.0,0.0,0.0,0.0,17.18,1.45,0.0
20230718:2311,0.0,0.0,0.0,0.0,0.0,16.28,1.52,0.0
20230719:0011,0.0,0.0,0.0,0.0,0.0,15.94,1.52,0.0
20230719:0111,0.0,0.0,0.0,0.0,0.0,15.51,1.52,0.0
20230719:0211,0.0,0.0,0.0,0.0,0.0,15.32,1.45,0.0
20230719:0311,0.0,0.0,0.0,0.0,0.0,15.12,1.38,0.0
20230719:0411,10.48,0.0,11.0,0.0,7.57,15.0,1.31,0.0
20230719:0511,428.08,20.0,114.0,0.0,16.19,16.61,0.83,0.0
20230719:0611,830.66,52.0,191.0,0.0,25.22,19.81,0.9,0.0
20230719:0711,1458.27,173.0,243.0,0.0,34.31,20.87,0.83,0.0
20230719:0811,1288.71,53.0,317.0,0.0,43.0,22.37,1.38,0.0
20230719:0911,2191.32,304.0,322.0,0.0,50.64,23.61,2.28,0.0
20230719:1011,905.76,1.0,264.0,0.0,56.19,24.47,3.86,0.0
20230719:1111,2436.39,331.0,362.0,0.0,58.35,24.72,4.0,0.0
20230719:1211,1488.24,43.0,383.0,0.0,56.4,25.0,3.93,0.0
20230719:1311,2188.85,292.0,330.0,0.0,50.99,25.51,4.14,0.0
20230719:1411,1536.3,110.0,329.0,0.0,43.43,25.72,4.07,0.0
20230719:1511,1668.96,265.0,207.0,0.0,34.78,24.77,4.69,0.0
20230719:1611,1080.54,131.0,180.0,0.0,25.7,21.45,3.79,0.0
20230719:1711,120.64,0.0,48.0,0.0,16.65,20.89,2.55,0.0
20230719:1811,144.58,8.0,50.0,0.0,8.01,20.4,1.79,0.0
20230719:1911,0.0,0.0,0.0,0.0,0.0,20.12,1.79,0.0
20230719:2011,0.0,0.0,0.0,0.0,0.0,18.81,1.93,0.0
20230719:2111,0.0,0.0,0.0,0.0,0.0,17.96,1.66,0.0
20230719:2211,0.0,0.0,0.0,0.0,0.0,17.18,1.59,0.0
20230719:2311,0.0,0.0,0.0,0.0,0.0,16.52,1.66,0.0
20230720:0011,0.0,0.0,0.0,0.0,0.0,15.97,1.93,0.0
20230720:0111,0.0,0.0,0.0,0.0,0.0,15.62,2.28,0.0
20230720:0211,0.0,0.0,0.0,0.0,0.0,15.25,2.62,0.0
20230720:0311,0.0,0.0,0.0,0.0,0.0,14.97,2.97,0.0
20230720:0411,2.2,0.0,7.0,0.0,7.42,14.89,2.76,0.0
20230720:0511,520.83,43.0,117.0,0.0,16.04,15.26,3.03,0.0
20230720:0611,350.78,0.0,110.0,0.0,25.07,15.71,3.17,0.0
20230720:0711,1675.98,245.0,212.0,0.0,34.16,15.79,3.52,0.0
20230720:0811,1276.52,42.0,311.0,0.0,42.85,16.62,3.59,0.0
20230720:0911,1860.98,138.0,374.0,0.0,50.47,17.55,3.45,0.0
20230720:1011,795.82,0.0,229.0,0.0,56.02,18.48,3.59,0.0
20230720:1111,851.67,0.0,245.0,0.0,58.17,19.71,3.79,0.0
20230720:1211,1147.36,7.0,318.0,0.0,56.23,20.66,4.14,0.0
20230720:1311,2738.84,602.01,160.0,0.0,50.84,21.4,4.28,0.0
20230720:1411,1997.64,278.0,278.0,0.0,43.3,21.93,4.34,0.0
20230720:1511,1769.0,312.0,182.0,0.0,34.65,22.13,4.41,0.0
20230720:1611,873.0,59.0,195.0,0.0,25.57,21.96,4.34,0.0
20230720:1711,400.81,15.0,113.0,0.0,16.52,21.63,4.14,0.0
20230720:1811,202.54,40.0,47.0,0.0,7.87,20.77,3.24,0.0
20230720:1911,0.0,0.0,0.0,0.0,0.0,19.3,2.34,0.0
20230720:2011,0.0,0.0,0.0,0.0,0.0,18.4,1.86,0.0
20230720:2111,0.0,0.0,0.0,0.0,0.0,17.41,1.66,0.0
20230720:2211,0.0,0.0,0.0,0.0,0.0,16.06,1.45,0.0
20230720:2311,0.0,0.0,0.0,0.0,0.0,15.28,1.31,0.0
20230721:0011,0.0,0.0,0.0,0.0,0.0,14.89,1.17,0.0
20230721:0111,0.0,0.0,0.0,0.0,0.0,14.68,1.1,0.0
20230721:0211,0.0,0.0,0.0,0.0,0.0,15.26,0.76,0.0
20230721:0311,0.0,0.0,0.0,0.0,0.0,14.94,0.34,0.0
20230721:0411,113.9,5.0,42.0,0.0,7.26,14.55,0.76,0.0
20230721:0511,55.12,0.0,27.0,0.0,15.88,14.35,0.62,0.0
20230721:0611,116.01,0.0,46.0,0.0,24.92,17.19,0.97,0.0
20230721:0711,286.52,0.0,94.0,0.0,34.0,18.04,1.24,0.0
20230721:0811,1167.88,30.0,301.0,0.0,42.69,18.7,1.31,0.0
20230721:0911,1049.36,7.0,293.0,0.0,50.3,19.18,1.24,0.0
20230721:1011,1402.47,30.0,368.0,0.0,55.83,19.48,1.17,0.0
20230721:1111,840.69,0.0,244.0,0.0,57.98,19.16,0.83,0.0
20230721:1211,566.5,0.0,170.0,0.0,56.05,18.91,0.69,0.0
20230721:1311,489.82,0.0,149.0,0.0,50.68,18.18,0.55,0.0
20230721:1411,1995.66,301.0,265.0,0.0,43.15,18.39,0.34,0.0
20230721:1511,1150.65,66.0,264.0,0.0,34.51,19.69,0.28,0.0
20230721:1611,942.44,83.0,192.0,0.0,25.43,20.15,0.55,0.0
20230721:1711,331.24,6.0,102.0,0.0,16.39,20.34,0.76,0.0
20230721:1811,148.36,10.0,50.0,0.0,7.73,20.21,0.69,0.0
20230721:1911,0.0,0.0,0.0,0.0,0.0,18.11,2.0,0.0
20230721:2011,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0
20230721:2111,0.0,0.0,0.0,0.0,0.0,16.24,2.14,0.0
20230721:2211,0.0,0.0,0.0,0.0,0.0,15.81,2.14,0.0
20230721:2311,0.0,0.0,0.0,0.0,0.0,15.29,2.28,0.0
20230722:0011,0.0,0.0,0.0,0.0,0.0,14.77,2.62,0.0
20230722:0111,0.0,0.0,0.0,0.0,0.0,14.5,2.9,0.0
20230722:0211,0.0,0.0,0.0,0.0,0.0,14.02,2.97,0.0
20230722:0311,0.0,0.0,0.0,0.0,0.0,13.71,3.03,0.0
20230722:0411,138.96,12.0,45.0,0.0,7.09,13.7,3.17,0.0
20230722:0511,638.69,101.0,97.0,0.0,15.73,14.29,3.24,0.0
20230722:0611,1233.45,208.0,137.0,0.0,24.77,15.17,4.07,0.0
20230722:0711,1460.38,151.0,248.0,0.0,33.85,16.51,5.03,0.0
20230722:0811,1727.87,155.0,317.0,0.0,42.52,17.72,4.9,0.0
20230722:0911,2015.32,191.0,362.0,0.0,50.13,18.92,4.9,0.0
20230722:1011,2071.58,171.0,401.0,0.0,55.64,19.99,5.03,0.0
20230722:1111,2079.63,161.0,415.0,0.0,57.79,20.68,5.24,0.0
20230722:1211,1957.9,138.0,406.0,0.0,55.87,21.18,5.1,0.0
20230722:1311,1796.62,125.0,376.0,0.0,50.51,21.51,4.62,0.0
20230722:1411,1760.4,176.0,315.0,0.0,43.0,21.69,4.28,0.0
20230722:1511,578.88,1.0,173.0,0.0,34.37,21.68,4.07,0.0
20230722:1611,1185.52,187.0,154.0,0.0,25.29,21.35,3.72,0.0
20230722:1711,658.44,111.0,98.0,0.0,16.24,20.98,3.24,0.0
20230722:1811,190.58,37.0,46.0,0.0,7.58,20.65,2.55,0.0
20230722:1911,0.0,0.0,0.0,0.0,0.0,20.11,1.72,0.0
20230722:2011,0.0,0.0,0.0,0.0,0.0,19.32,1.31,0.0
20230722:2111,0.0,0.0,0.0,0.0,0.0,18.57,1.79,0.0
20230722:2211,0.0,0.0,0.0,0.0,0.0,17.72,2.28,0.0
20230722:2311,0.0,0.0,0.0,0.0,0.0,17.45,2.48,0.0
20230723:0011,0.0,0.0,0.0,0.0,0.0,17.48,2.69,0.0
20230723:0111,0.0,0.0,0.0,0.0,0.0,17.53,2.55,0.0
20230723:0211,0.0,0.0,0.0,0.0,0.0,17.45,2.28,0.0
20230723:0311,0.0,0.0,0.0,0.0,0.0,17.3,2.14,0.0
20230723:0411,5.98,0.0,9.0,0.0,6.93,17.04,2.0,0.0
20230723:0511,82.84,0.0,36.0,0.0,15.57,17.1,2.0,0.0
20230723:0611,571.19,10.0,160.0,0.0,24.61,17.86,2.14,0.0
20230723:0711,1246.82,94.0,256.0,0.0,33.69,18.64,2.34,0.0
20230723:0811,1200.2,37.0,303.0,0.0,42.35,20.26,2.48,0.0
20230723:0911,1785.87,134.0,369.0,0.0,49.95,21.6,2.83,0.0
20230723:1011,2526.16,411.0,302.0,0.0,55.45,23.26,3.86,0.0
20230723:1111,2542.18,398.0,323.0,0.0,57.59,25.49,4.9,0.0
20230723:1211,1876.63,131.0,403.0,0.0,55.68,27.1,6.34,0.0
20230723:1311,1526.67,70.0,367.0,0.0,50.34,27.53,6.69,0.0
20230723:1411,496.84,0.0,155.0,0.0,42.84,26.46,5.31,0.0
20230723:1511,403.88,0.0,129.0,0.0,34.22,25.64,5.79,0.0
20230723:1611,650.21,19.0,176.0,0.0,25.15,23.9,5.31,0.0
20230723:1711,428.44,23.0,114.0,0.0,16.09,22.38,4.34,0.0
20230723:1811,139.18,11.0,47.0,0.0,7.42,21.21,3.59,0.0
20230723:1911,0.0,0.0,0.0,0.0,0.0,21.35,3.72,0.0
20230723:2011,0.0,0.0,0.0,0.0,0.0,20.44,3.1,0.0
20230723:2111,0.0,0.0,0.0,0.0,0.0,19.73,2.41,0.0
20230723:2211,0.0,0.0,0.0,0.0,0.0,19.2,1.66,0.0
20230723:2311,0.0,0.0,0.0,0.0,0.0,18.83,2.21,0.0
20230724:0011,0.0,0.0,0.0,0.0,0.0,18.79,3.1,0.0
20230724:0111,0.0,0.0,0.0,0.0,0.0,18.31,3.72,0.0
20230724:0211,0.0,0.0,0.0,0.0,0.0,17.82,3.59,0.0
20230724:0311,0.0,0.0,0.0,0.0,0.0,17.39,3.45,0.0
20230724:0411,17.55,0.0,14.0,0.0,6.76,17.09,3.45,0.0
20230724:0511,161.33,0.0,59.0,0.0,15.4,17.27,3.24,0.0
20230724:0611,1200.38,220.0,122.0,0.0,24.45,17.64,3.1,0.0
20230724:0711,1737.45,339.0,148.0,0.0,33.52,21.12,2.97,0.0
20230724:0811,1845.72,243.0,277.0,0.0,42.18,23.14,3.31,0.0
20230724:0911,1985.98,221.0,343.0,0.0,49.76,24.81,3.66,0.0
20230724:1011,2700.86,561.01,210.0,0.0,55.25,25.91,4.07,0.0
20230724:1111,2154.74,228.0,389.0,0.0,57.38,26.98,4.48,0.0
20230724:1211,381.92,0.0,124.0,0.0,55.48,27.45,5.24,0.0
20230724:1311,859.36,2.0,252.0,0.0,50.16,26.89,5.93,0.0
20230724:1411,491.98,0.0,153.0,0.0,42.68,25.18,4.34,0.0
20230724:1511,475.88,0.0,149.0,0.0,34.06,25.38,3.1,0.0
20230724:1611,938.48,96.0,182.0,0.0,25.0,25.14,2.69,0.0
20230724:1711,581.62,82.0,104.0,0.0,15.94,21.63,2.62,0.0
20230724:1811,3.82,0.0,8.0,0.0,7.26,20.36,2.14,0.0
20230724:1911,0.0,0.0,0.0,0.0,0.0,20.25,3.1,0.0
20230724:2011,0.0,0.0,0.0,0.0,0.0,18.77,3.38,0.0
20230724:2111,0.0,0.0,0.0,0.0,0.0,18.26,3.31,0.0
20230724:2211,0.0,0.0,0.0,0.0,0.0,17.84,3.79,0.0
20230724:2311,0.0,0.0,0.0,0.0,0.0,17.39,3.86,0.0
20230725:0011,0.0,0.0,0.0,0.0,0.0,16.86,3.59,0.0
20230725:0111,0.0,0.0,0.0,0.0,0.0,16.33,3.52,0.0
20230725:0211,0.0,0.0,0.0,0.0,0.0,16.08,3.59,0.0
20230725:0311,0.0,0.0,0.0,0.0,0.0,15.87,3.72,0.0
20230725:0411,54.81,0.0,27.0,0.0,6.58,15.56,3.45,0.0
20230725:0511,173.48,0.0,62.0,0.0,15.23,15.54,3.1,0.0
20230725:0611,634.86,16.0,169.0,0.0,24.28,15.91,3.24,0.0
20230725:0711,1367.06,129.0,249.0,0.0,33.36,16.77,2.97,0.0
20230725:0811,1980.94,280.0,265.0,0.0,42.01,17.82,2.97,0.0
20230725:0911,1955.34,183.0,359.0,0.0,49.57,18.99,3.17,0.0
20230725:1011,1445.4,35.0,371.0,0.0,55.04,20.19,3.24,0.0
20230725:1111,1862.24,109.0,413.0,0.0,57.17,20.98,3.45,0.0
20230725:1211,2701.35,509.01,250.0,0.0,55.28,21.02,3.24,0.0
20230725:1311,1197.36,18.0,322.0,0.0,49.98,21.19,3.31,0.0
20230725:1411,1600.56,126.0,322.0,0.0,42.51,21.11,3.52,0.0
20230725:1511,1054.8,45.0,255.0,0.0,33.9,20.65,3.59,0.0
20230725:1611,936.81,83.0,187.0,0.0,24.84,19.83,3.52,0.0
20230725:1711,241.78,1.0,81.0,0.0,15.78,18.85,3.1,0.0
20230725:1811,152.73,17.0,47.0,0.0,7.09,18.06,2.48,0.0
20230725:1911,0.0,0.0,0.0,0.0,0.0,17.99,2.9,0.0
20230725:2011,0.0,0.0,0.0,0.0,0.0,17.23,2.28,0.0
20230725:2111,0.0,0.0,0.0,0.0,0.0,16.78,2.14,0.0
20230725:2211,0.0,0.0,0.0,0.0,0.0,16.23,2.41,0.0
20230725:2311,0.0,0.0,0.0,0.0,0.0,15.89,2.83,0.0
20230726:0011,0.0,0.0,0.0,0.0,0.0,15.46,3.17,0.0
20230726:0111,0.0,0.0,0.0,0.0,0.0,14.92,3.17,0.0
20230726:0211,0.0,0.0,0.0,0.0,0.0,14.42,3.17,0.0
20230726:0311,0.0,0.0,0.0,0.0,0.0,13.98,3.1,0.0
20230726:0411,6.17,0.0,9.0,0.0,6.41,13.57,2.97,0.0
20230726:0511,471.02,36.0,110.0,0.0,15.06,13.95,3.03,0.0
20230726:0611,1089.81,143.0,163.0,0.0,24.11,14.79,3.79,0.0
20230726:0711,1077.44,47.0,252.0,0.0,33.19,15.66,3.86,0.0
20230726:0811,1766.25,173.0,309.0,0.0,41.83,16.59,3.79,0.0
20230726:0911,2164.05,254.0,339.0,0.0,49.38,17.66,3.86,0.0
20230726:1011,2498.04,357.0,332.0,0.0,54.83,18.7,4.0,0.0
20230726:1111,1701.22,68.0,405.0,0.0,56.95,19.57,4.0,0.0
20230726:1211,631.89,0.0,187.0,0.0,55.07,20.15,3.86,0.0
20230726:1311,1934.1,171.0,367.0,0.0,49.79,20.5,3.86,0.0
20230726:1411,417.02,0.0,130.0,0.0,42.33,20.51,3.72,0.0
20230726:1511,1721.84,295.0,185.0,0.0,33.74,20.58,3.59,0.0
20230726:1611,1283.54,254.0,113.0,0.0,24.67,18.92,3.17,0.0
20230726:1711,613.08,93.0,101.0,0.0,15.61,18.81,3.24,0.0
20230726:1811,173.2,40.0,40.0,0.0,6.92,18.16,2.48,0.0
20230726:1911,0.0,0.0,0.0,0.0,0.0,16.8,1.17,0.0
20230726:2011,0.0,0.0,0.0,0.0,0.0,16.11,1.17,0.0
20230726:2111,0.0,0.0,0.0,0.0,0.0,15.37,1.38,0.0
20230726:2211,0.0,0.0,0.0,0.0,0.0,14.75,1.93,0.0
20230726:2311,0.0,0.0,0.0,0.0,0.0,14.34,2.21,0.0
20230727:0011,0.0,0.0,0.0,0.0,0.0,13.9,2.41,0.0
20230727:0111,0.0,0.0,0.0,0.0,0.0,13.43,2.41,0.0
20230727:0211,0.0,0.0,0.0,0.0,0.0,12.94,2.34,0.0
20230727:0311,0.0,0.0,0.0,0.0,0.0,12.34,2.28,0.0
20230727:0411,126.14,17.0,39.0,0.0,6.23,11.98,2.07,0.0
20230727:0511,552.6,73.0,100.0,0.0,14.89,13.38,1.79,0.0
20230727:0611,702.36,28.0,175.0,0.0,23.94,15.38,2.34,0.0
20230727:0711,1446.57,165.0,235.0,0.0,33.02,16.77,2.62,0.0
20230727:0811,712.22,1.0,206.0,0.0,41.65,18.4,3.17,0.0
20230727:0911,850.77,1.0,244.0,0.0,49.19,20.0,3.86,0.0
20230727:1011,1066.73,5.0,298.0,0.0,54.62,20.69,4.55,0.0
20230727:1111,778.18,0.0,226.0,0.0,56.73,20.6,4.55,0.0
20230727:1211,754.88,0.0,220.0,0.0,54.86,20.58,4.07,0.0
20230727:1311,537.3,0.0,162.0,0.0,49.59,20.37,3.93,0.0
20230727:1411,403.92,0.0,126.0,0.0,42.15,19.54,3.45,0.0
20230727:1511,1107.9,57.0,255.0,0.0,33.56,18.58,2.9,0.0
20230727:1611,272.97,0.0,90.0,0.0,24.5,17.69,2.9,0.0
20230727:1711,179.1,0.0,64.0,0.0,15.44,17.28,3.45,0.0
20230727:1811,12.69,0.0,12.0,0.0,6.74,16.87,3.24,0.0
20230727:1911,0.0,0.0,0.0,0.0,0.0,15.98,2.48,0.0
20230727:2011,0.0,0.0,0.0,0.0,0.0,15.88,2.41,0.0
20230727:2111,0.0,0.0,0.0,0.0,0.0,15.84,2.34,0.0
20230727:2211,0.0,0.0,0.0,0.0,0.0,15.93,2.21,0.0
20230727:2311,0.0,0.0,0.0,0.0,0.0,16.08,2.41,0.0
20230728:0011,0.0,0.0,0.0,0.0,0.0,16.36,2.83,0.0
20230728:0111,0.0,0.0,0.0,0.0,0.0,16.62,3.38,0.0
20230728:0211,0.0,0.0,0.0,0.0,0.0,16.81,3.72,0.0
20230728:0311,0.0,0.0,0.0,0.0,0.0,16.87,3.79,0.0
20230728:0411,4.0,0.0,8.0,0.0,6.04,16.84,3.79,0.0
20230728:0511,79.78,0.0,35.0,0.0,14.72,16.72,3.72,0.0
20230728:0611,692.68,29.0,172.0,0.0,23.77,16.66,3.79,0.0
20230728:0711,598.77,2.0,174.0,0.0,32.84,17.13,3.38,0.0
20230728:0811,2066.17,339.0,225.0,0.0,41.47,17.6,3.79,0.0
20230728:0911,1459.8,54.0,350.0,0.0,48.99,17.89,3.72,0.0
20230728:1011,1803.46,106.0,393.0,0.0,54.4,18.51,3.52,0.0
20230728:1111,801.32,0.0,231.0,0.0,56.5,18.9,3.38,0.0
20230728:1211,1005.57,3.0,283.0,0.0,54.64,19.51,3.45,0.0
20230728:1311,1471.5,57.0,354.0,0.0,49.39,19.84,3.66,0.0
20230728:1411,1015.88,16.0,273.0,0.0,41.97,20.12,3.66,0.0
20230728:1511,1150.38,73.0,253.0,0.0,33.39,21.02,3.66,0.0
20230728:1611,414.54,1.0,129.0,0.0,24.33,21.56,3.38,0.0
20230728:1711,342.0,11.0,101.0,0.0,15.26,21.62,2.9,0.0
20230728:1811,83.3,3.0,35.0,0.0,6.56,20.68,2.28,0.0
20230728:1911,0.0,0.0,0.0,0.0,0.0,19.09,1.66,0.0
20230728:2011,0.0,0.0,0.0,0.0,0.0,18.22,1.72,0.0
20230728:2111,0.0,0.0,0.0,0.0,0.0,17.55,1.66,0.0
20230728:2211,0.0,0.0,0.0,0.0,0.0,16.84,1.59,0.0
20230728:2311,0.0,0.0,0.0,0.0,0.0,16.35,1.45,0.0
20230729:0011,0.0,0.0,0.0,0.0,0.0,16.09,1.38,0.0
20230729:0111,0.0,0.0,0.0,0.0,0.0,15.79,1.45,0.0
20230729:0211,0.0,0.0,0.0,0.0,0.0,15.43,1.59,0.0
20230729:0311,0.0,0.0,0.0,0.0,0.0,15.64,1.72,0.0
20230729:0411,12.78,0.0,12.0,0.0,5.86,15.77,1.86,0.0
20230729:0511,434.38,36.0,103.0,0.0,14.54,17.2,1.72,0.0
20230729:0611,1125.58,203.0,123.0,0.0,23.6,18.94,2.14,0.0
20230729:0711,1349.78,147.0,234.0,0.0,32.66,20.46,2.41,0.0
20230729:0811,1752.08,206.0,286.0,0.0,41.28,22.24,3.31,0.0
20230729:0911,1510.42,73.0,356.0,0.0,48.78,22.74,2.83,0.0
20230729:1011,1634.4,77.0,388.0,0.0,54.18,23.22,2.9,0.0
20230729:1111,332.73,0.0,108.0,0.0,56.27,22.12,3.79,0.0
20230729:1211,405.81,0.0,127.0,0.0,54.41,20.42,3.38,0.0
20230729:1311,1670.8,103.0,363.0,0.0,49.18,20.14,3.45,0.0
20230729:1411,1618.16,140.0,310.0,0.0,41.77,19.21,2.9,0.0
20230729:1511,230.36,0.0,79.0,0.0,33.2,19.69,2.9,0.0
20230729:1611,820.98,59.0,181.0,0.0,24.15,20.39,2.62,0.0
20230729:1711,74.88,0.0,34.0,0.0,15.08,20.77,2.62,0.0
20230729:1811,126.09,16.0,41.0,0.0,6.37,20.49,2.07,0.0
20230729:1911,0.0,0.0,0.0,0.0,0.0,19.93,2.0,0.0
20230729:2011,0.0,0.0,0.0,0.0,0.0,19.08,2.07,0.0
20230729:2111,0.0,0.0,0.0,0.0,0.0,18.39,2.14,0.0
20230729:2211,0.0,0.0,0.0,0.0,0.0,17.74,2.28,0.0
20230729:2311,0.0,0.0,0.0,0.0,0.0,17.22,2.34,0.0
20230730:0011,0.0,0.0,0.0,0.0,0.0,16.77,2.41,0.0
20230730:0111,0.0,0.0,0.0,0.0,0.0,16.28,2.21,0.0
20230730:0211,0.0,0.0,0.0,0.0,0.0,15.72,2.14,0.0
20230730:0311,0.0,0.0,0.0,0.0,0.0,15.45,2.07,0.0
20230730:0411,22.9,0.0,16.0,0.0,5.67,15.42,2.07,0.0
20230730:0511,460.58,44.0,103.0,0.0,14.36,16.56,1.86,0.0
20230730:0611,978.08,118.0,164.0,0.0,23.42,18.03,2.34,0.0
20230730:0711,1577.07,244.0,196.0,0.0,32.48,19.11,2.69,0.0
20230730:0811,1742.4,190.0,295.0,0.0,41.09,20.44,3.45,0.0
20230730:0911,2068.29,247.0,332.0,0.0,48.58,21.72,3.52,0.0
20230730:1011,2685.33,518.01,236.0,0.0,53.95,22.75,4.21,0.0
20230730:1111,2578.0,420.0,305.0,0.0,56.03,23.19,4.41,0.0
20230730:1211,2256.44,275.0,360.0,0.0,54.18,23.46,4.34,0.0
20230730:1311,1966.1,202.0,351.0,0.0,48.97,23.77,4.55,0.0
20230730:1411,812.34,4.0,234.0,0.0,41.57,23.53,4.69,0.0
20230730:1511,425.02,0.0,133.0,0.0,33.01,21.93,3.45,0.0
20230730:1611,668.84,25.0,174.0,0.0,23.96,21.92,4.14,0.0
20230730:1711,597.82,112.0,84.0,0.0,14.89,21.28,3.86,0.0
20230730:1811,129.69,24.0,38.0,0.0,6.17,20.44,3.66,0.0
20230730:1911,0.0,0.0,0.0,0.0,0.0,18.2,3.66,0.0
20230730:2011,0.0,0.0,0.0,0.0,0.0,18.14,3.45,0.0
20230730:2111,0.0,0.0,0.0,0.0,0.0,17.7,3.52,0.0
20230730:2211,0.0,0.0,0.0,0.0,0.0,17.34,3.24,0.0
20230730:2311,0.0,0.0,0.0,0.0,0.0,16.75,3.03,0.0
20230731:0011,0.0,0.0,0.0,0.0,0.0,16.54,3.03,0.0
20230731:0111,0.0,0.0,0.0,0.0,0.0,16.13,2.83,0.0
20230731:0211,0.0,0.0,0.0,0.0,0.0,16.13,2.83,0.0
20230731:0311,0.0,0.0,0.0,0.0,0.0,15.86,2.97,0.0
20230731:0411,4.05,0.0,8.0,0.0,5.48,15.04,2.69,0.0
20230731:0511,23.0,0.0,16.0,0.0,14.18,14.92,2.9,0.0
20230731:0611,181.17,0.0,64.0,0.0,23.24,15.01,3.31,0.0
20230731:0711,612.63,2.0,177.0,0.0,32.3,16.1,2.9,0.0
20230731:0811,504.36,0.0,151.0,0.0,40.9,16.72,3.24,0.0
20230731:0911,527.94,0.0,157.0,0.0,48.37,16.64,3.79,0.0
20230731:1011,777.74,0.0,223.0,0.0,53.72,17.49,4.07,0.0
20230731:1111,1678.68,71.0,394.0,0.0,55.79,19.13,4.28,0.0
20230731:1211,786.6,0.0,228.0,0.0,53.94,20.33,4.48,0.0
20230731:1311,672.52,0.0,198.0,0.0,48.75,20.85,5.03,0.0
20230731:1411,816.03,3.0,232.0,0.0,41.37,20.22,5.93,0.0
20230731:1511,535.45,0.0,161.0,0.0,32.82,20.05,5.24,0.0
20230731:1611,414.68,2.0,127.0,0.0,23.77,20.02,4.83,0.0
20230731:1711,142.34,0.0,54.0,0.0,14.7,19.39,4.62,0.0
20230731:1811,72.45,2.0,32.0,0.0,5.97,19.14,4.0,0.0
20230731:1911,0.0,0.0,0.0,0.0,0.0,19.2,3.86,0.0
20230731:2011,0.0,0.0,0.0,0.0,0.0,18.96,3.72,0.0
20230731:2111,0.0,0.0,0.0,0.0,0.0,18.57,3.45,0.0
20230731:2211,0.0,0.0,0.0,0.0,0.0,17.9,3.17,0.0
20230731:2311,0.0,0.0,0.0,0.0,0.0,17.15,3.24,0.0
20230801:0011,0.0,0.0,0.0,0.0,0.0,17.03,3.86,0.0
20230801:0111,0.0,0.0,0.0,0.0,0.0,17.08,4.41,0.0
20230801:0211,0.0,0.0,0.0,0.0,0.0,17.1,4.41,0.0
20230801:0311,0.0,0.0,0.0,0.0,0.0,16.95,4.07,0.0
20230801:0411,0.0,0.0,5.0,0.0,5.29,16.78,3.86,0.0
20230801:0511,70.11,0.0,32.0,0.0,13.99,16.84,3.59,0.0
20230801:0611,99.4,0.0,41.0,0.0,23.06,17.11,3.45,0.0
20230801:0711,530.1,0.0,158.0,0.0,32.11,17.08,3.24,0.0
20230801:0811,1402.83,81.0,307.0,0.0,40.7,17.21,3.03,0.0
20230801:0911,1282.54,29.0,328.0,0.0,48.15,17.64,3.31,0.0
20230801:1011,564.98,0.0,168.0,0.0,53.49,18.33,3.45,0.0
20230801:1111,524.3,0.0,157.0,0.0,55.54,18.12,3.93,0.0
20230801:1211,2281.59,274.0,352.0,0.0,53.7,18.2,4.21,0.0
20230801:1311,2117.52,261.0,321.0,0.0,48.52,19.04,4.28,0.0
20230801:1411,1877.8,252.0,267.0,0.0,41.16,20.34,4.28,0.0
20230801:1511,694.17,6.0,198.0,0.0,32.61,20.93,4.28,0.0
20230801:1611,802.3,56.0,178.0,0.0,23.57,20.57,5.1,0.0
20230801:1711,587.48,119.0,74.0,0.0,14.49,18.27,4.07,0.0
20230801:1811,120.69,27.0,34.0,0.0,5.76,18.14,3.93,0.0
20230801:1911,0.0,0.0,0.0,0.0,0.0,17.23,3.86,0.0
20230801:2011,0.0,0.0,0.0,0.0,0.0,16.88,3.79,0.0
20230801:2111,0.0,0.0,0.0,0.0,0.0,16.87,3.72,0.0
20230801:2211,0.0,0.0,0.0,0.0,0.0,16.59,3.66,0.0
20230801:2311,0.0,0.0,0.0,0.0,0.0,16.36,3.66,0.0
20230802:0011,0.0,0.0,0.0,0.0,0.0,16.12,3.59,0.0
20230802:0111,0.0,0.0,0.0,0.0,0.0,15.84,3.52,0.0
20230802:0211,0.0,0.0,0.0,0.0,0.0,15.84,3.66,0.0
20230802:0311,0.0,0.0,0.0,0.0,0.0,15.61,3.52,0.0
20230802:0411,0.0,0.0,4.0,0.0,5.09,15.51,3.31,0.0
20230802:0511,76.9,0.0,34.0,0.0,13.8,15.85,3.31,0.0
20230802:0611,814.9,64.0,171.0,0.0,22.87,16.83,3.31,0.0
20230802:0711,1785.42,374.0,116.0,0.0,31.92,17.71,4.28,0.0
20230802:0811,2189.3,434.0,165.0,0.0,40.5,19.05,4.41,0.0
20230802:0911,2444.13,450.0,223.0,0.0,47.93,20.04,4.48,0.0
